cd_cnpj;nu_ordem;cd_ramo_atividade;de_ramo_atividade
11628976000120;0~@~1~@~2;1412603~@~4642701~@~4781400;COMERCIO ATACADISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS, EXCETO PROFISSIONAIS E DE SEGURANCA~@~COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS~@~FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS
05110967000140;0;4689301;COMERCIO ATACADISTA DE PRODUTOS DA EXTRACAO MINERAL, EXCETO COMBUSTIVEIS
49930514122320;0;5620101;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA EMPRESAS
11029239000100;0~@~1~@~2;4772500~@~4781400~@~4782201;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS~@~COMERCIO VAREJISTA DE CALCADOS~@~COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL
08081547000170;0~@~1~@~2~@~3~@~4;1610201~@~1610202~@~1621800~@~4671100~@~4930202;COMERCIO ATACADISTA DE MADEIRA E PRODUTOS DERIVADOS~@~FABRICACAO DE MADEIRA LAMINADA E DE CHAPAS DE MADEIRA COMPENSADA, PRENSADA E AGLOMERADA~@~SERRARIAS COM DESDOBRAMENTO DE MADEIRA~@~SERRARIAS SEM DESDOBRAMENTO DE MADEIRA~@~TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL
72692114000150;0;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE
64646540000120;0;2399101;DECORACAO, LAPIDACAO, GRAVACAO, VITRIFICACAO E OUTROS TRABALHOS EM CERAMICA, LOUCA, VIDRO E CRISTAL
11447789000140;0;4723700;COMERCIO VAREJISTA DE BEBIDAS
02796422000140;0;3101200;FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA
09201140000100;0~@~1;4781400~@~4782201;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS~@~COMERCIO VAREJISTA DE CALCADOS
09871344000140;0~@~1~@~2;9430800~@~9493600~@~9499500;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE~@~ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS~@~ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE
07436658000270;0;4789004;COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO
04796489000100;0~@~1;4619200~@~7020400;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA~@~REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO
13078538000160;0~@~1~@~2~@~3~@~4;5811500~@~5812301~@~5813100~@~5912099~@~7420004;ATIVIDADES DE POSPRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE~@~EDICAO DE JORNAIS DIARIOS~@~EDICAO DE LIVROS~@~EDICAO DE REVISTAS~@~FILMAGEM DE FESTAS E EVENTOS
23160641000290;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
59956359000180;0;7410202;DESIGN DE INTERIORES
10719640000100;0;4789001;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS
15822692000120;0;4721102;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA
10865200000160;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES
08694241000190;0~@~1;1830003~@~9511800;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS~@~REPRODUCAO DE SOFTWARE EM QUALQUER SUPORTE
06002882000100;0;6209100;SUPORTE TECNICO, MANUTENCAO E OUTROS SERVICOS EM TECNOLOGIA DA INFORMACAO
09460474000190;0;0151203;CRIACAO DE BOVINOS, EXCETO PARA CORTE E LEITE
07919053000150;0;2411300;PRODUCAO DE FERROGUSA
08920368000180;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
08537016000140;0;7722500;ALUGUEL DE FITAS DE VIDEO, DVDS E SIMILARES
01632130000100;0;4619200;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO
86931169000180;0;5611201;RESTAURANTES E SIMILARES
07231388000180;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS
11352161000160;0;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS
04356526000160;0;3811400;COLETA DE RESIDUOS NAOPERIGOSOS
80762511000180;0;4744001;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS
14419363000170;0~@~1~@~2~@~3~@~4;6491300~@~6619302~@~6920601~@~6920602~@~7020400;ATIVIDADES DE CONSULTORIA E AUDITORIA CONTABIL E TRIBUTARIA~@~ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA~@~ATIVIDADES DE CONTABILIDADE~@~CORRESPONDENTES DE INSTITUICOES FINANCEIRAS~@~SOCIEDADES DE FOMENTO MERCANTIL  FACTORING
07667809000110;0~@~1~@~2~@~3~@~4;3312103~@~4645101~@~4646002~@~7020400~@~8630503;ATIVIDADE MEDICA AMBULATORIAL RESTRITA A CONSULTAS~@~ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA~@~COMERCIO ATACADISTA DE INSTRUMENTOS E MATERIAIS PARA USO MEDICO, CIRURGICO, HOSPITALAR E DE LABORATORIOS~@~COMERCIO ATACADISTA DE PRODUTOS DE HIGIENE PESSOAL~@~MANUTENCAO E REPARACAO DE APARELHOS ELETROMEDICOS E ELETROTERAPEUTICOS E EQUIPAMENTOS DE IRRADIACAO
15584589000190;0~@~1~@~2~@~3~@~4;4321500~@~4330401~@~4330404~@~4330405~@~4399103;APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES~@~IMPERMEABILIZACAO EM OBRAS DE ENGENHARIA CIVIL~@~INSTALACAO E MANUTENCAO ELETRICA~@~OBRAS DE ALVENARIA~@~SERVICOS DE PINTURA DE EDIFICIOS EM GERAL
14227510000100;0~@~1;4110700~@~6462000;HOLDINGS DE INSTITUICOES NAOFINANCEIRAS~@~INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS
05823159000120;0~@~1~@~2~@~3~@~4;4753900~@~4755503~@~4781400~@~4782201~@~4789001;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO~@~COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS~@~COMERCIO VAREJISTA DE CALCADOS~@~COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS~@~COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO
12863319000120;0~@~1~@~2~@~3;4330404~@~4399103~@~8122200~@~8130300;ATIVIDADES PAISAGISTICAS~@~IMUNIZACAO E CONTROLE DE PRAGAS URBANAS~@~OBRAS DE ALVENARIA~@~SERVICOS DE PINTURA DE EDIFICIOS EM GERAL
09253921000130;0~@~1~@~2~@~3;4313400~@~4399104~@~4930202~@~7719599;LOCACAO DE OUTROS MEIOS DE TRANSPORTE NAO ESPECIFICADOS ANTERIORMENTE, SEM CONDUTOR~@~OBRAS DE TERRAPLENAGEM~@~SERVICOS DE OPERACAO E FORNECIMENTO DE EQUIPAMENTOS PARA TRANSPORTE E ELEVACAO DE CARGAS E PESSOAS PARA USO EM OBRAS~@~TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL
15702077000180;0~@~1;4321500~@~4322302;INSTALACAO E MANUTENCAO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILACAO E REFRIGERACAO~@~INSTALACAO E MANUTENCAO ELETRICA
15229514000190;0;9602501;CABELEIREIROS, MANICURE E PEDICURE
15417945000180;0;8112500;CONDOMINIOS PREDIAIS
08867612000430;0~@~1~@~2~@~3;0111302~@~0113000~@~0115600~@~0151201;CRIACAO DE BOVINOS PARA CORTE~@~CULTIVO DE CANADEACUCAR~@~CULTIVO DE MILHO~@~CULTIVO DE SOJA
08615750000260;0;0113000;CULTIVO DE CANADEACUCAR
08548657000280;0~@~1;0113000~@~0115600;CULTIVO DE CANADEACUCAR~@~CULTIVO DE SOJA
08460789000760;0;0131800;CULTIVO DE LARANJA
26200253000100;0~@~1;1741902~@~1822999;FABRICACAO DE PRODUTOS DE PAPEL, CARTOLINA, PAPEL CARTAO E PAPELAO ONDULADO PARA USO COMERCIAL E DE ESCRITORIO, EXCETO FORMULARIO CONTINUO~@~SERVICOS DE ACABAMENTOS GRAFICOS, EXCETO ENCADERNACAO E PLASTIFICACAO
15233189000130;0~@~1~@~2;4110700~@~6463800~@~6822600;GESTAO E ADMINISTRACAO DA PROPRIEDADE IMOBILIARIA~@~INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS~@~OUTRAS SOCIEDADES DE PARTICIPACAO, EXCETO HOLDINGS
08151023000290;0~@~1;0151201~@~0151202;CRIACAO DE BOVINOS PARA CORTE~@~CRIACAO DE BOVINOS PARA LEITE
08442052000200;0~@~1~@~2;0111302~@~0113000~@~0119909;CULTIVO DE CANADEACUCAR~@~CULTIVO DE MILHO~@~CULTIVO DE TOMATE RASTEIRO
15600088000150;0;2512800;FABRICACAO DE ESQUADRIAS DE METAL
13686432000140;0;4782201;COMERCIO VAREJISTA DE CALCADOS
10420716000100;0~@~1~@~2~@~3~@~4;4520003~@~4520004~@~4520005~@~4520006~@~5611201;RESTAURANTES E SIMILARES~@~SERVICOS DE ALINHAMENTO E BALANCEAMENTO DE VEICULOS AUTOMOTORES~@~SERVICOS DE BORRACHARIA PARA VEICULOS AUTOMOTORES~@~SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES~@~SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES
03448286000160;0~@~1~@~2~@~3~@~4;0151201~@~0152103~@~0162899~@~6810201~@~6810202;ALUGUEL DE IMOVEIS PROPRIOS~@~ATIVIDADES DE APOIO A PECUARIA NAO ESPECIFICADAS ANTERIORMENTE~@~COMPRA E VENDA DE IMOVEIS PROPRIOS~@~CRIACAO DE ASININOS E MUARES~@~CRIACAO DE BOVINOS PARA CORTE
63361117000110;0;9609202;AGENCIAS MATRIMONIAIS
12013260000180;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
11924341000170;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
04052939000150;0;4671100;COMERCIO ATACADISTA DE MADEIRA E PRODUTOS DERIVADOS
09147451000120;0~@~1;4679699~@~4744099;COMERCIO ATACADISTA DE MATERIAIS DE CONSTRUCAO EM GERAL~@~COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL
48466494000120;0;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
05027408000170;0;4671100;COMERCIO ATACADISTA DE MADEIRA E PRODUTOS DERIVADOS
40993396000130;0;7490101;SERVICOS DE TRADUCAO, INTERPRETACAO E SIMILARES
13402752000120;0;7319002;PROMOCAO DE VENDAS
13029078000180;0;8650004;ATIVIDADES DE FISIOTERAPIA
00834577000280;0~@~1;4520001~@~4742300;COMERCIO VAREJISTA DE MATERIAL ELETRICO~@~SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES
88531454000210;0;4689301;COMERCIO ATACADISTA DE PRODUTOS DA EXTRACAO MINERAL, EXCETO COMBUSTIVEIS
05992546000190;0~@~1~@~2;4744001~@~4771704~@~4789004;COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO~@~COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS~@~COMERCIO VAREJISTA DE MEDICAMENTOS VETERINARIOS
05506962000130;0~@~1;5611201~@~5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES~@~RESTAURANTES E SIMILARES
11388126000100;0~@~1~@~2;0151201~@~0151202~@~4623101;COMERCIO ATACADISTA DE ANIMAIS VIVOS~@~CRIACAO DE BOVINOS PARA CORTE~@~CRIACAO DE BOVINOS PARA LEITE
07965262000300;0;8411600;ADMINISTRACAO PUBLICA EM GERAL
14307131000120;0;4723700;COMERCIO VAREJISTA DE BEBIDAS
76363761000170;0~@~1;7810800~@~7830200;FORNECIMENTO E GESTAO DE RECURSOS HUMANOS PARA TERCEIROS~@~SELECAO E AGENCIAMENTO DE MAODEOBRA
72834989000140;0;2229301;FABRICACAO DE ARTEFATOS DE MATERIAL PLASTICO PARA USO PESSOAL E DOMESTICO
14561753000180;0;9602501;CABELEIREIROS, MANICURE E PEDICURE
14567894000100;0;6622300;CORRETORES E AGENTES DE SEGUROS, DE PLANOS DE PREVIDENCIA COMPLEMENTAR E DE SAUDE
14382772000140;0~@~1~@~2~@~3;4321500~@~4322301~@~4330404~@~4399103;INSTALACAO E MANUTENCAO ELETRICA~@~INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS~@~OBRAS DE ALVENARIA~@~SERVICOS DE PINTURA DE EDIFICIOS EM GERAL
15305586000170;0~@~1~@~2~@~3~@~4;4755502~@~4755503~@~4781400~@~4782201~@~4783102;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO~@~COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO~@~COMERCIO VAREJISTA DE ARTIGOS DE RELOJOARIA~@~COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS~@~COMERCIO VAREJISTA DE CALCADOS
75069450000130;0;8511200;EDUCACAO INFANTIL  CRECHE
11353162000120;0~@~1;4530703~@~4530704;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES~@~COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES
10469156000170;0~@~1~@~2~@~3~@~4;1412601~@~1521100~@~4763602~@~4781400~@~4782202;COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM~@~COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS~@~COMERCIO VAREJISTA DE ARTIGOS ESPORTIVOS~@~CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA~@~FABRICACAO DE ARTIGOS PARA VIAGEM, BOLSAS E SEMELHANTES DE QUALQUER MATERIAL
12093765000100;0~@~1~@~2~@~3;4921301~@~4923001~@~4924800~@~8129000;ATIVIDADES DE LIMPEZA NAO ESPECIFICADAS ANTERIORMENTE~@~SERVICO DE TAXI~@~TRANSPORTE ESCOLAR~@~TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL
11597509000180;0;5620104;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR
10265799000100;0~@~1;7722500~@~7729201;ALUGUEL DE APARELHOS DE JOGOS ELETRONICOS~@~ALUGUEL DE FITAS DE VIDEO, DVDS E SIMILARES
11143128000120;0;9329804;EXPLORACAO DE JOGOS ELETRONICOS RECREATIVOS
10758202000150;0~@~1;4711302~@~4722902;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS~@~PEIXARIA
12317042000130;0~@~1~@~2;4781400~@~4782201~@~4789001;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS~@~COMERCIO VAREJISTA DE CALCADOS~@~COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS
13663740000150;0~@~1~@~2~@~3~@~4;4930202~@~7739003~@~7739099~@~8230001~@~8599604;ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR~@~ALUGUEL DE PALCOS, COBERTURAS E OUTRAS ESTRUTURAS DE USO TEMPORARIO, EXCETO ANDAIMES~@~SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS~@~TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL~@~TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL
11521175000160;0;4759899;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE
12195133000140;0~@~1~@~2;4930201~@~4930202~@~5212500;CARGA E DESCARGA~@~TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL~@~TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL
14050046000120;0;8112500;CONDOMINIOS PREDIAIS
15651121000170;0~@~1~@~2~@~3~@~4;4321500~@~4743100~@~4751200~@~4759899~@~7319002;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE~@~COMERCIO VAREJISTA DE VIDROS~@~COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA~@~INSTALACAO E MANUTENCAO ELETRICA~@~PROMOCAO DE VENDAS
15654390000190;0;6822600;GESTAO E ADMINISTRACAO DA PROPRIEDADE IMOBILIARIA
13928772000130;0~@~1;7420001~@~7420004;ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA~@~FILMAGEM DE FESTAS E EVENTOS
15134178000100;0~@~1~@~2;5819100~@~8219999~@~9511800;EDICAO DE CADASTROS, LISTAS E DE OUTROS PRODUTOS GRAFICOS~@~PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE~@~REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS
09582254000130;0~@~1~@~2;4772500~@~4781400~@~4782201;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS~@~COMERCIO VAREJISTA DE CALCADOS~@~COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL
14821976000130;0~@~1;4924800~@~7721700;ALUGUEL DE EQUIPAMENTOS RECREATIVOS E ESPORTIVOS~@~TRANSPORTE ESCOLAR
14022713000160;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS
17009889000170;0~@~1~@~2~@~3~@~4;4744099~@~4755502~@~4755503~@~4761003~@~4763601;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO~@~COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO~@~COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA~@~COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS~@~COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL
13757874000130;0~@~1;4330404~@~8299799;OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE~@~SERVICOS DE PINTURA DE EDIFICIOS EM GERAL
13960207000150;0~@~1~@~2~@~3;4520001~@~4520003~@~4520007~@~4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES~@~SERVICOS DE INSTALACAO, MANUTENCAO E REPARACAO DE ACESSORIOS PARA VEICULOS AUTOMOTORES~@~SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES~@~SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES
14411671000150;0;0121101;HORTICULTURA, EXCETO MORANGO
13919712000150;0~@~1;5611201~@~5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES~@~RESTAURANTES E SIMILARES
54892252000100;0~@~1~@~2~@~3~@~4;4399103~@~4399199~@~4751200~@~6209100~@~7112000;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA~@~OBRAS DE ALVENARIA~@~SERVICOS DE ENGENHARIA~@~SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE~@~SUPORTE TECNICO, MANUTENCAO E OUTROS SERVICOS EM TECNOLOGIA DA INFORMACAO
10583295000120;0~@~1;4923002~@~4924800;SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA~@~TRANSPORTE ESCOLAR
15995711000110;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS
05425759000130;0;4772500;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL
08915050000100;0;8512100;EDUCACAO INFANTIL  PREESCOLA
13954635000170;0~@~1;5611201~@~5620101;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA EMPRESAS~@~RESTAURANTES E SIMILARES
96495270000190;0~@~1~@~2~@~3~@~4;6399200~@~7410299~@~7490105~@~7490199~@~8299799;AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTISTICAS~@~ATIVIDADES DE DESIGN NAO ESPECIFICADAS ANTERIORMENTE~@~OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO NAO ESPECIFICADAS ANTERIORMENTE~@~OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE~@~OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE
16838878000130;0~@~1;5611202~@~5611203;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS~@~LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES
42152603000230;0;7723300;ALUGUEL DE OBJETOS DO VESTUARIO, JOIAS E ACESSORIOS
11835108000110;0;9602502;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA
47478045000130;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
23434889000110;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
15864827000110;0~@~1;4755503~@~4783101;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO~@~COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA
15370397000180;0~@~1;4712100~@~4722901;COMERCIO VAREJISTA DE CARNES  ACOUGUES~@~COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS
02904031000100;0~@~1;1531901~@~1540800;FABRICACAO DE CALCADOS DE COURO~@~FABRICACAO DE PARTES PARA CALCADOS, DE QUALQUER MATERIAL
09327402000170;0;8211300;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO
08338976000180;0;5620103;CANTINAS  SERVICOS DE ALIMENTACAO PRIVATIVOS
02117894000120;0~@~1~@~2;7020400~@~8550301~@~8550302;ADMINISTRACAO DE CAIXAS ESCOLARES~@~ATIVIDADES DE APOIO A EDUCACAO, EXCETO CAIXAS ESCOLARES~@~ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA
09456273000110;0~@~1~@~2;6821801~@~6821802~@~6822600;CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS~@~CORRETAGEM NO ALUGUEL DE IMOVEIS~@~GESTAO E ADMINISTRACAO DA PROPRIEDADE IMOBILIARIA
07824034000140;0;9602501;CABELEIREIROS, MANICURE E PEDICURE
13096421000100;0~@~1~@~2;4924800~@~4929901~@~4929902;TRANSPORTE ESCOLAR~@~TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL~@~TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL
03198376000140;0;7311400;AGENCIAS DE PUBLICIDADE
08879385000110;0~@~1~@~2~@~3~@~4;4755501~@~4755502~@~4755503~@~4763602~@~4781400;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO~@~COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO~@~COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS~@~COMERCIO VAREJISTA DE ARTIGOS ESPORTIVOS~@~COMERCIO VAREJISTA DE TECIDOS
13849274000100;0~@~1;9001906~@~9609299;ATIVIDADES DE SONORIZACAO E DE ILUMINACAO~@~OUTRAS ATIVIDADES DE SERVICOS PESSOAIS NAO ESPECIFICADAS ANTERIORMENTE
15840805000110;0~@~1;1091102~@~5611203;FABRICACAO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA~@~LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES
02691890000150;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS
05631280000150;0~@~1~@~2;9430800~@~9493600~@~9499500;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE~@~ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS~@~ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE
15513793000110;0~@~1~@~2;4721104~@~4789001~@~4789002;COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES~@~COMERCIO VAREJISTA DE PLANTAS E FLORES NATURAIS~@~COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS
02386884000190;0~@~1;1412601~@~1412603;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA~@~FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS
